,APOGEE_ID,source_id,LOGG,TEFF,MG_FE,FE_H_1,C_FE,N_FE,G,BP,RP,J,H,K,LOGG_ERR,TEFF_ERR,MG_FE_ERR,FE_H_ERR,C_FE_ERR,N_FE_ERR,G_ERR,BP_ERR,RP_ERR,J_ERR,H_ERR,K_ERR,age,age_68U,age_68L,ageErr,logAge,logAgeErr,distKpc,distKpc_68U,distKpc_68L,distErrKpc,logDistKpc,logDistKpcErr
2610,2M19493631+4619328,2080258205711199488,2.6196393966674805,4786.4658203125,0.0800216794013977,-0.3867115378379822,0.11216998100280763,0.03834599256515503,12.788654327392578,13.36998176574707,12.062071800231935,11.111000061035156,10.501999855041504,10.406999588012695,0.06443271040916443,99.4751968383789,0.015377403236925604,0.010675396770238876,0.018247643485665318,0.02664756029844284,0.00017526763106845422,0.000624112683951239,0.00042831250770092316,0.020999999716877937,0.017999999225139618,0.016000000759959217,9.0047,11.0961,6.6834,2.20635,0.9544692484698346,0.1100864538457338,2.0299939,2.065009,1.9975604,0.03372429999999997,0.3074947328884248,0.0072110144505979626
445,2M19045380+3741230,2099093389649773312,2.733719825744629,4745.837890625,0.15638169646263125,-0.2429615408182144,0.09249798953533173,0.059290006756782525,12.916178703308105,13.492032051086426,12.197562217712402,11.265999794006348,10.708999633789062,10.59000015258789,0.06274206191301346,89.78238677978516,0.01227325852960348,0.008657088503241539,0.01327600609511137,0.02025364525616169,0.0001827597736581144,0.0008011076513836367,0.00036969497300254334,0.019999999552965164,0.023000000044703484,0.017000000923871994,9.4182,12.0439,7.4989,2.2725000000000004,0.9739679086565156,0.10288478936527344,1.675761,1.7011031000000003,1.6500607,0.025521200000000018,0.22421207886309136,0.006615357660409091
617,2M19090940+4214129,2102462976169615872,2.853360414505005,4750.48779296875,0.03332570195198059,0.1250784546136856,-0.009137004613876345,0.23110000789165494,12.190631866455078,12.76295566558838,11.477089881896973,10.520999908447266,10.00100040435791,9.861000061035156,0.05808648094534874,81.97454833984375,0.009141148999333382,0.006597057916224003,0.00855980534106493,0.013754694722592829,0.00013649320276587495,0.000469590499382333,0.00026277600612578667,0.020999999716877937,0.019999999552965164,0.010999999940395357,6.1806,7.8497,4.9957,1.4269999999999998,0.7910306375549334,0.09812835439970424,1.3027752,1.3227655,1.2829801,0.019892699999999992,0.11486948261799235,0.006631469526813538
1709,2M19332072+4837442,2128916955358863744,2.5189437866210938,4575.9833984375,0.3204817175865173,-0.3156915605068207,0.15362000465393064,0.10837200284004213,13.110569953918455,13.67660140991211,12.374676704406738,11.404999732971193,10.824999809265137,10.720999717712402,0.061941526830196374,82.67789459228516,0.011739146895706655,0.008350982330739498,0.011421876959502695,0.018056074157357216,0.0005624271720450214,0.0008449963872281253,0.00042938111039614313,0.020999999716877937,0.01899999938905239,0.017000000923871994,10.2928,12.3552,8.6099,1.87265,1.0125335340562929,0.07842583629511507,2.3313194,2.3576878000000003,2.3051537,0.026267050000000156,0.3676017776625438,0.004893204104653132
1090,2M19210796+4437273,2126987037571830912,2.431736469268799,4742.9013671875,-0.01129630021750927,0.006927049718797207,0.04811539873480797,0.05690039694309235,9.966986656188963,10.508339881896973,9.275934219360352,8.444000244140625,7.869999885559082,7.76200008392334,0.03565613180398941,82.74482727050781,0.009702671319246292,0.00696824723854661,0.00946777779608965,0.015061141923069954,9.966217207391104e-05,0.00034172089733219835,0.0002155864394903784,0.03400000184774399,0.023000000044703484,0.017000000923871994,5.3699,6.51,4.9545,0.7777499999999997,0.7299661982037332,0.0592905779105482,0.74123,0.7495105999999999,0.7336685000000001,0.00792104999999998,-0.1300470116807253,0.004638953094524875
1920,2M19373498+4639404,2128153653770761472,2.618971347808838,4730.998046875,0.024725690484046936,-0.20289154350757602,0.04512499272823334,0.12771999835968018,12.89709758758545,13.488570213317873,12.153372764587402,11.18000030517578,10.611000061035156,10.47700023651123,0.06159839779138565,90.1524429321289,0.012300971895456314,0.008672107011079788,0.012962606735527515,0.019809084013104442,0.0001791269159989728,0.0007986352733346803,0.0005276875703386086,0.02199999988079071,0.017000000923871994,0.017000000923871994,6.8209,8.2075,5.8210000000000015,1.1932499999999997,0.8338416824637761,0.07460664605824853,2.2355781,2.260132,2.2105481,0.02479195000000004,0.3493898465621627,0.004816917493176004
2627,2M19500072+4100405,2073860521202828288,2.6488523483276367,4820.36962890625,0.2350116968154907,-0.6244415640830994,0.0954970121383667,-0.10087996721267699,12.68554401397705,13.255922317504885,11.964646339416506,10.975000381469727,10.4399995803833,10.31700038909912,0.07117805629968643,94.44782257080078,0.014816819690167904,0.010333257727324964,0.01973450556397438,0.028857851400971413,0.0001627459454522917,0.0006638305801842659,0.0004981659835712193,0.020999999716877937,0.02199999988079071,0.019999999552965164,11.2495,14.0952,9.0157,2.53975,1.0511332200414625,0.09703589527468492,1.5189335000000002,1.5398900000000002,1.4960635,0.021913250000000058,0.18153876055452853,0.006269835632849871
1588,2M19305854+4629494,2128286759095758464,3.1502013206481934,4728.65673828125,0.024201691150665283,0.29841846227645874,0.08369797468185425,0.2475399971008301,11.84922695159912,12.40953540802002,11.147326469421387,10.204000473022461,9.720999717712402,9.604999542236328,0.0548781044781208,79.78936767578125,0.008234911598265171,0.005986599251627922,0.007024165708571672,0.011532073840498924,0.00012892633887817695,0.000812004481480777,0.00023482822248177548,0.019999999552965164,0.017000000923871994,0.014999999664723871,8.8226,11.1442,7.1614,1.9914,0.9455965895825382,0.09602548282667916,0.744062,0.7542015000000001,0.7321669000000001,0.011017299999999978,-0.1283908747551792,0.006438650267121593
2685,2M19511062+4257540,2078530323194323712,2.5928940773010254,4564.662109375,0.01091669499874115,0.21310845017433167,0.050137996673583984,0.2581000030040741,12.484464645385742,13.17867374420166,11.6804838180542,10.579000473022461,9.97599983215332,9.817999839782717,0.05403286591172218,76.33959197998047,0.00852022785693407,0.006203177850693464,0.006646656431257725,0.01113881729543209,0.00014360938627944186,0.0006468665710379629,0.00039497023086920713,0.024000000208616257,0.017999999225139618,0.016000000759959217,8.924,10.9501,8.0353,1.4574000000000007,0.9505595616118,0.06720799470950845,1.3974367,1.4111796,1.3819746000000002,0.014602499999999963,0.14533214467057218,0.0045411143395477785
547,2M19071517+3744455,2099131357159334400,2.882786512374878,4831.94873046875,-0.008241800591349602,0.01999945007264614,-0.10134699940681458,0.2478330135345459,11.658989906311035,12.224957466125488,10.948812484741213,10.013999938964844,9.489999771118164,9.388999938964844,0.0609363317489624,85.11746215820312,0.00978631805628538,0.007061644457280636,0.010101264342665672,0.015922414138913155,0.00011187429986181384,0.0005125846077747019,0.0003432253959756437,0.019999999552965164,0.02199999988079071,0.017999999225139618,2.5045,3.1252,2.0156,0.5548,0.3987210360255332,0.0952367329769038,1.0944541,1.1104267,1.0782512999999998,0.01608770000000004,0.03919755253280458,0.006384952668508964
1801,2M19351438+4155227,2077709052418221696,2.5399248600006104,4854.92919921875,-0.05520560219883919,-0.008019249886274338,-0.032718300819396966,0.2056436985731125,10.02998161315918,10.5599365234375,9.34693717956543,8.47700023651123,7.9770002365112305,7.84600019454956,0.040310434997081764,85.9941635131836,0.00996393896639347,0.0071953386068344125,0.010547413490712644,0.016550414264202118,0.0001262956794167991,0.00032481600255485077,0.00017603707034963278,0.01899999938905239,0.026000000536441803,0.017999999225139618,2.2727,2.4103,2.1627,0.12379999999999992,0.3565421119487603,0.023537410260429745,0.7990784000000001,0.8044331,0.7936151,0.005408999999999992,-0.09741060864969237,0.00294000485974788
844,2M19145847+4305450,2102935426872843776,2.6362674236297607,4504.1337890625,0.07354569435119629,0.27961844205856323,0.1026490032672882,0.2798699736595154,11.93409252166748,12.592827796936035,11.159870147705078,10.08199977874756,9.529000282287598,9.38700008392334,0.052124202251434326,74.34013366699219,0.008132783696055412,0.005970019847154617,0.00585695868358016,0.010018063709139824,0.00015815936551866194,0.0007816692263107328,0.000310911341901976,0.023000000044703484,0.02199999988079071,0.014000000432133676,10.0781,12.1579,7.6015,2.2782,1.0033786633303994,0.10197963355314604,1.1082338,1.1233334,1.0928234,0.015254999999999998,0.044631391564398014,0.0059793430952133145
907,2M19163509+4220109,2102690716812671616,2.7047860622406006,4981.90771484375,0.01331349927932024,-0.0022711502388119693,-0.00048340018838644033,0.3813486099243164,11.059094429016113,11.561185836791992,10.400885581970217,9.513999938964844,9.109999656677246,8.993000030517578,0.04620332643389702,89.65229034423828,0.010252520442008972,0.007525337394326925,0.011677427217364313,0.01821381039917469,0.00018610792121065425,0.0004644908552964289,0.0003585199883582302,0.01899999938905239,0.017000000923871994,0.012000000104308128,1.4815,1.5306,1.1156,0.2075,0.1707016558160699,0.06867660169971071,1.2893596,1.3282941,1.2691121,0.029591000000000013,0.1103740581723214,0.009897129407567512
263,2M18594626+4152101,2104085378596230016,2.5807819366455083,4580.3037109375,0.17600470781326294,-0.06696754693984985,0.1560330092906952,0.19954299926757807,11.50865650177002,12.106277465820312,10.77265453338623,9.83899974822998,9.218000411987305,9.107000350952148,0.05828580260276794,78.8807373046875,0.009836807847023009,0.0070835351943969735,0.008653704077005386,0.01409759372472763,0.00013406392405657108,0.0007192865414273887,0.0003399134414494576,0.02199999988079071,0.02199999988079071,0.017999999225139618,13.2469,16.026,10.0739,2.97605,1.1221142578643983,0.10081375147391057,0.9565338,0.9711493,0.9429744000000001,0.014087450000000046,-0.01929967917130678,0.006393049427245001
1268,2M19245701+4504470,2126635777967608960,2.8453564643859863,4649.6796875,0.14012670516967773,-0.03112555295228958,0.10894900560379027,0.133774995803833,11.25976848602295,11.811293601989744,10.558649063110352,9.656000137329102,9.109999656677246,8.991000175476074,0.05879075080156326,80.4241714477539,0.009720286354422571,0.006979919504374266,0.008926644921302795,0.014384022913873197,0.0001895047710076536,0.0005325599096939193,0.00027870697083098856,0.020999999716877937,0.017000000923871994,0.014000000432133676,10.5322,13.4001,8.414,2.49305,1.0225190974974256,0.10105276583766654,0.7584046,0.769941,0.7473086999999999,0.011316149999999994,-0.12009904150786176,0.0064787042717350885
2366,2M19451793+4846592,2086710170000476928,2.5434958934783936,4668.80615234375,0.29284170269966125,-0.4799715578556061,0.15834000706672668,0.08162400126457214,12.378028869628904,12.932547569274902,11.671927452087402,10.744999885559082,10.184000015258787,10.081000328063963,0.06666168570518494,84.79180145263672,0.012368853203952312,0.008723963983356953,0.01382536254823208,0.021273190155625343,0.00017623392995935738,0.0006795664662506695,0.00029414301042085533,0.020999999716877937,0.017999999225139618,0.016000000759959217,10.0663,13.6412,8.1433,2.74895,1.0028698692762108,0.11202607091256027,1.6054505,1.6311306,1.5790647,0.026032950000000027,0.2055969197385459,0.0070444050844191
2773,2M19525998+4140144,2075404068042896384,2.882828950881958,4819.31103515625,0.022432999685406685,-0.0236265491694212,-0.11235469579696657,0.19322530925273892,12.90149974822998,13.547322273254395,12.128704071044922,11.095999717712402,10.482999801635742,10.37600040435791,0.059958968311548226,91.4275894165039,0.01142050977796316,0.008133742026984692,0.011905365623533726,0.018290014937520027,0.00017986883891540906,0.0007863360580462331,0.0004187965013435768,0.020999999716877937,0.02199999988079071,0.017999999225139618,3.1979,4.0464,2.541,0.7527000000000001,0.5048648790077099,0.10103207347498012,1.843742,1.8727534,1.816184,0.028284700000000045,0.26570014892175403,0.006660374423763993
353,2M19024204+4926528,2132105058039007360,3.21487045288086,4883.76953125,-0.042499296367168427,0.14984844624996185,-0.018639996647834774,0.3331800103187561,12.68254280090332,13.199129104614258,12.01216983795166,11.178999900817873,10.645000457763672,10.543999671936037,0.057333644479513175,96.74237823486328,0.011724199168384077,0.008393155410885809,0.011931251734495165,0.01822140254080296,0.00017597465462815265,0.0006871711831746287,0.0003161896783487883,0.01899999938905239,0.02800000086426735,0.02500000037252903,4.0444,5.0679,3.2501,0.9088999999999998,0.6068541017166745,0.09646565654995133,1.2797718,1.2986183,1.2616242,0.01849705000000006,0.10713253618209392,0.006275753870342023
1352,2M19261819+4459436,2126626260320170624,2.8595499992370605,4786.9658203125,0.0221807062625885,-0.19504155218601227,0.06177300214767456,0.13912999629974365,10.967550277709961,11.479530334472654,10.29765796661377,9.395999908447266,8.894000053405762,8.79800033569336,0.06360229104757309,85.62088775634766,0.010795869864523409,0.007703718263655902,0.011736180633306505,0.018225807696580887,0.00013881248953961922,0.0005460081678509977,0.0002639449001196059,0.019999999552965164,0.017000000923871994,0.014000000432133676,5.0992,6.5293,4.1257,1.2018,0.7075020461296574,0.0996844891921328,0.8774361999999999,0.8905643,0.8639726000000001,0.013295849999999974,-0.05678445206472565,0.006582656055240728
208,2M18575250+4044558,2103639423550660992,2.8758559226989746,4763.69580078125,0.02724669873714447,0.07092945277690887,0.050471000373363495,0.224823996424675,11.590506553649902,12.198199272155762,10.84845733642578,9.907999992370604,9.340999603271484,9.161999702453613,0.058912415057420724,82.67813110351562,0.009356961585581304,0.006744388956576586,0.008990091271698475,0.014365159906446934,0.00014630386783398563,0.0006524258727524933,0.00025145684568017584,0.020999999716877937,0.02199999988079071,0.017000000923871994,4.6086,5.7776,3.6728,1.0523999999999998,0.6635690154945797,0.09837509566239344,0.9504601,0.9648476,0.9364833,0.014182150000000037,-0.0220661099542898,0.0064793418766902425
613,2M19090199+4356458,2106012788119468800,2.7625806331634517,4708.48779296875,0.0183447003364563,0.04196945205330849,0.033928003162145615,0.24264201521873474,11.511282920837402,12.065937042236328,10.811321258544922,9.871000289916992,9.361000061035156,9.236000061035156,0.058567870408296585,81.4262924194336,0.009430699981749058,0.0067828260362148285,0.00881140399724245,0.014149160124361515,0.00012429949149850295,0.00043616314407413087,0.00028271806388868725,0.02199999988079071,0.019999999552965164,0.010999999940395357,5.9603,7.3261,4.6366,1.3447500000000003,0.7752681196505741,0.09933660576765474,1.0194806,1.0339231,1.0041298,0.014896649999999966,0.008378965873734795,0.00634919123172751
2287,2M19440543+5118020,2135504198238763648,3.1254169940948486,4865.32666015625,0.008423000574111937,0.12853844463825226,-0.02697299420833588,0.22245000302791595,11.367761611938475,11.887794494628904,10.69456672668457,9.838000297546387,9.34000015258789,9.23900032043457,0.0585835836827755,89.92386627197266,0.010327848605811596,0.0074492315761744985,0.01042801234871149,0.016278812661767006,0.0001593381497866364,0.0006062349117907928,0.0003483865830489208,0.020999999716877937,0.017999999225139618,0.016000000759959217,5.2543,6.6883,4.217,1.23565,0.7205148656759789,0.10015607194597603,0.7201430999999999,0.7302782999999999,0.7090550999999999,0.010611599999999955,-0.14258119611697218,0.006404205398087212
1747,2M19341484+4256292,2077823509011360640,2.615306854248047,5026.3701171875,-0.01971431076526642,-0.1917315423488617,-0.0016132146120071411,0.2495799958705902,10.700691223144533,11.198243141174316,10.04446029663086,9.237000465393066,8.706999778747559,8.614999771118164,0.049781300127506256,92.8495635986328,0.011507953517138958,0.008434406481683254,0.0145569434389472,0.02224455401301384,0.00015326896134371104,0.0005054381271984987,0.0002796020171769165,0.020999999716877937,0.026000000536441803,0.012000000104308128,1.5503,1.6229,1.4962,0.06335000000000003,0.1904157470332903,0.01765105492319409,1.1087698,1.1156395000000001,1.1002716,0.007683949999999981,0.044841388378869286,0.003011989594713802
2510,2M19475151+4805286,2086617570507630464,2.3556222915649414,4485.7392578125,0.15812169015407562,-0.1632915437221527,0.14990998804569244,0.0939989909529686,12.226861000061035,12.843143463134766,11.476015090942385,10.491999626159668,9.854999542236328,9.753999710083008,0.05860108509659768,77.5135269165039,0.010340611450374126,0.007486600428819656,0.00879646744579077,0.014491667971014975,0.0001358341613133529,0.0007701032989038126,0.0003643708073175489,0.019999999552965164,0.017999999225139618,0.0130000002682209,12.1913,15.6677,9.5345,3.0666,1.0860500183930912,0.10785366207145873,1.8082846999999997,1.8385814999999999,1.7801633999999997,0.02920905000000005,0.2572668077240429,0.007011509074690503
1157,2M19223280+3720441,2051034629753805056,3.005425453186035,4923.73876953125,0.012910697609186172,-0.05955954641103745,-0.027785003185272217,0.2337389886379242,11.515632629394533,12.07482624053955,10.808390617370604,9.907999992370604,9.390999794006348,9.298999786376953,0.06377621740102768,88.5160903930664,0.010437733493745329,0.007573932874947786,0.011807017959654331,0.01833493635058403,0.00015195348271546116,0.0004935682674145346,0.0002519118838784085,0.02199999988079071,0.020999999716877937,0.017999999225139618,4.1705,5.2743,3.3497,0.9623000000000002,0.6201881255309691,0.09857945769906074,0.8362560000000001,0.8481799000000001,0.8236068999999999,0.01228649999999999,-0.07766075322107896,0.006384000017214203
2469,2M19471364+4244589,2077208637191053056,2.993485450744629,4971.3564453125,0.03289070725440979,-0.2814715504646301,0.04971201717853546,0.11736001074314115,13.228344917297365,13.852883338928224,12.468035697937012,11.468999862670898,10.916999816894533,10.788000106811523,0.06459356844425201,111.01885986328124,0.017013257369399067,0.011964369565248491,0.021886320784688,0.03120518662035465,0.0001298434033025764,0.0005840931742873147,0.00047973711764237587,0.02199999988079071,0.017000000923871994,0.017000000923871994,4.9048,6.3262,4.0272,1.1495000000000002,0.6906213031191778,0.09806985980969403,1.6217276000000003,1.6446843999999998,1.5977175,0.023483450000000062,0.2099779079812812,0.006291290506287807
1778,2M19344865+4152000,2077617797257499520,2.6455793380737305,4687.505859375,-0.010866302996873856,-0.04045754671096802,0.08422499150037767,0.13493800163269046,12.583456993103027,13.153334617614744,11.870962142944336,10.928999900817873,10.36299991607666,10.23799991607666,0.05876899883151055,85.25902557373047,0.010706917382776735,0.007626194041222335,0.010210364125669004,0.01608622819185257,0.00018195104624973982,0.0008407242952779281,0.00026682307387115856,0.020999999716877937,0.019999999552965164,0.017999999225139618,7.8836,9.2223,5.8210000000000015,1.70065,0.8967245808281369,0.09992082318048473,1.8726728,1.8988082,1.8480338,0.02538720000000001,0.27246190253916514,0.005885594237017788
2718,2M19515400+4715550,2086335756234756864,2.6330065727233887,4562.40234375,0.06484070420265198,0.33296844363212585,0.013400822877883913,0.28290000557899475,12.00680923461914,12.668168067932127,11.229976654052734,10.164999961853027,9.597999572753906,9.45199966430664,0.04988524690270424,86.24507141113281,0.010304315946996212,0.007389463949948548,0.00765064125880599,0.0124257979914546,0.00013536538550296132,0.0005673846416032191,0.0002738384381695269,0.020999999716877937,0.017000000923871994,0.014000000432133676,3.9944,4.6226,3.3783,0.6221500000000002,0.6014515530470533,0.0680940508834238,1.4503197,1.4637988000000002,1.4399913999999998,0.011903699999999958,0.16146374612584793,0.0035607442049741533
57,2M18483639+4233370,2104764120866799232,2.9739108085632324,4900.8046875,0.06867071986198425,-0.2806415557861328,0.05201001465320587,0.14448000490665436,12.350238800048828,12.870556831359865,11.66114902496338,10.746999740600586,10.253000259399414,10.16800022125244,0.06705085933208466,89.87100982666016,0.01161312498152256,0.008323821239173412,0.014121302403509615,0.021494392305612564,0.00023858131804055385,0.0005960212026234758,0.00028468445960605493,0.020999999716877937,0.019999999552965164,0.010999999940395357,5.2822,6.644,4.217,1.2135000000000002,0.7228148408792335,0.09871301138224677,1.2938216,1.3131916,1.2749696000000001,0.019111000000000104,0.11187439729334264,0.006414133170875656
2912,2M19564935+4054389,2075111318765398656,2.8617734909057617,5048.666015625,-0.060785003006458276,0.0021731499582529072,0.15206529200077054,0.2579952776432037,13.026917457580565,13.645284652709961,12.270009994506836,11.260000228881836,10.723999977111816,10.62600040435791,0.05138212814927101,104.51365661621094,0.013456431217491628,0.009807217866182327,0.015984099358320236,0.023883363232016563,0.00017416755738408618,0.0007021012616392762,0.0004983984375106498,0.019999999552965164,0.02199999988079071,0.019999999552965164,0.7894,1.0583,0.5957,0.2313,-0.10270287794050348,0.12479059801385654,2.1348026,2.1877767999999995,2.0868919999999997,0.050442399999999915,0.3293577230639863,0.01025151919397882
811,2M19135500+4603295,2127351663115580800,3.116299152374268,4825.38671875,0.007021300494670868,0.10708845406770706,0.0648689940571785,0.27998000383377075,12.339282989501953,12.866854667663574,11.661434173583984,10.78499984741211,10.319000244140623,10.18299961090088,0.05905804038047791,85.21626281738281,0.009533675387501715,0.006890760269016028,0.009430969133973122,0.014950934797525406,0.00017498285726613716,0.0005386360695913693,0.00034259288719917785,0.023000000044703484,0.017999999225139618,0.010999999940395357,5.7311,7.1597,4.5248,1.31745,0.7582379863794552,0.0996477187248368,1.072407,1.0876919,1.0563794,0.01565625,0.030359640121967887,0.006342985371336287
2204,2M19423499+4917077,2134870123626661760,2.9812107086181636,4793.796875,0.023748695850372314,0.21589845418930054,-0.05863600969314575,0.2750999927520752,12.676328659057615,13.229732513427734,11.973777770996096,11.029999732971193,10.534000396728516,10.434000015258787,0.055410254746675484,91.79103088378906,0.01079936046153307,0.007712892722338437,0.010102001018822191,0.015727804973721504,0.00014148027583260614,0.0009390300232214877,0.0003882494874751785,0.020999999716877937,0.017999999225139618,0.016000000759959217,4.4204,5.5288,3.5075,1.0106500000000005,0.6454615702388434,0.0988166001302575,1.4200571000000002,1.4404601000000001,1.3994586000000002,0.02050075000000004,0.15230580756358195,0.006270588867426125
561,2M19073771+4309197,2105602464124271488,3.020064115524292,4973.02099609375,-0.018080294132232663,-0.1310715526342392,-0.03139500319957733,0.2075999975204468,11.920475959777832,12.405630111694336,11.275975227355955,10.446999549865724,9.980999946594238,9.892999649047852,0.0658009946346283,90.63333892822266,0.010969415307044985,0.007989858277142048,0.0131398756057024,0.020222166553139687,0.00014814811573948816,0.0006015913655110782,0.0002863455793089553,0.02199999988079071,0.017999999225139618,0.012000000104308128,1.9404,2.4135,1.6032,0.40515,0.2878912659540259,0.08882979948377956,1.3298164,1.3475941999999999,1.3106898,0.018452199999999943,0.12379168459791375,0.006029606715906237
2059,2M19403122+4046286,2076607788447112320,2.490387439727783,4817.82421875,-0.027929097414016724,0.002469250001013279,-0.0038768006488680844,0.26511919498443604,9.55385684967041,10.091353416442873,8.865371704101562,7.97100019454956,7.47100019454956,7.355999946594237,0.03864814341068268,84.80854797363281,0.009812386706471443,0.0070703644305467606,0.01007598452270031,0.01588856428861618,0.0001469285915123297,0.00048029195127696767,0.00023841334990448715,0.020999999716877937,0.020999999716877937,0.017999999225139618,3.1092,3.4267,2.8523,0.2871999999999999,0.4926486590334496,0.039840441322981666,0.6339928000000001,0.6390931000000001,0.6287819,0.005155600000000049,-0.19791567419717146,0.0035320485009518454
229,2M18583466+4128296,2104050228583394432,3.20064640045166,4958.275390625,0.11910167336463927,-0.3264715373516083,0.07176795601844788,0.009793192148208618,11.528602600097654,12.033961296081545,10.859660148620604,10.034000396728516,9.503999710083008,9.399999618530273,0.06903466582298279,92.00320434570312,0.012085659429430963,0.008705629967153072,0.015543710440397263,0.02347138710319996,0.00016776005479002262,0.0006569105087528282,0.00026258025102365856,0.019999999552965164,0.019999999552965164,0.017000000923871994,8.1483,10.3058,6.5313,1.88725,0.9110670102576915,0.0990410387646798,0.6875916999999999,0.6974044,0.6775321999999999,0.00993610000000001,-0.1626693743729372,0.00627737149826571
2523,2M19480449+4231110,2077189503120720640,2.683295726776123,4631.5166015625,0.1348416954278946,-0.08538954704999924,0.08764900267124176,0.1092969998717308,11.485011100769045,12.079854011535645,10.752278327941896,9.795000076293944,9.236000061035156,9.102999687194824,0.0594390444457531,80.41983795166016,0.010008146986365318,0.007176568266004323,0.009272053837776184,0.014911114238202572,0.00019214750606511008,0.0005727632475871491,0.00023319120637133042,0.020999999716877937,0.014999999664723871,0.01899999938905239,10.5676,13.4655,8.414,2.5257500000000004,1.0239763661999168,0.10210998827907436,0.9061315999999999,0.9214880999999999,0.8938195999999999,0.013834249999999998,-0.04280872395302997,0.006619928681371141
1748,2M19341567+4257343,2077823882666180352,2.4624464511871342,4800.53076171875,0.0016883984208106995,-0.0424625501036644,0.09688600152730943,0.15862199664115906,12.986762046813965,13.565610885620115,12.26748275756836,11.324999809265135,10.781999588012695,10.651000022888184,0.03816630691289902,84.71800994873047,0.010017567314207554,0.0071969274431467065,0.010356920771300793,0.01628924161195755,0.00016099513068357219,0.0006880772956874281,0.0004047729321454696,0.020999999716877937,0.020999999716877937,0.012000000104308128,4.9141,5.6688,4.4157,0.6265499999999999,0.6914439899556822,0.05424578748569248,2.8172023,2.8430554000000003,2.7893306,0.02686240000000021,0.4498180342840096,0.00414266562060156
2274,2M19434962+4310036,2078026815582896896,2.8718409538269043,4873.8681640625,0.03609070181846618,-0.1901215463876724,-0.028521999716758725,0.19508999586105347,10.228388786315918,10.754742622375488,9.548260688781738,8.649999618530272,8.144000053405763,8.022000312805176,0.06520345807075499,88.23147583007812,0.011042151600122452,0.007922383025288582,0.012775309383869171,0.019646959379315376,0.0002088509092346147,0.0003664008192383328,0.00024292378990042887,0.023000000044703484,0.024000000208616257,0.019999999552965164,3.9227,4.9523,3.1485,0.9019,0.5935850954538958,0.09835162391217103,0.5693380000000001,0.5776003000000001,0.5604024999999999,0.008598899999999958,-0.24462982859043006,0.006563673044899993
2104,2M19410291+4841151,2134732474214169216,3.191444396972656,4994.9765625,0.06812068819999695,-0.3104715347290039,0.08975997567176819,0.17554998397827148,12.336664199829102,12.82226276397705,11.68896770477295,10.812000274658203,10.369999885559082,10.3100004196167,0.06614022701978682,107.80032348632812,0.016048366203904152,0.01138359308242798,0.021049395203590397,0.030318463221192363,0.0001356645762695674,0.0006122891342497105,0.00034394348149446863,0.019999999552965164,0.017999999225139618,0.014000000432133676,5.9554,7.3308,4.7315,1.2996500000000002,0.7749109365927127,0.09507626337624486,1.016537,1.0314363000000002,1.0034597,0.01398830000000004,0.007123190749156636,0.005971238147488788
2840,2M19544785+4010138,2073565650248061696,2.864665508270264,4772.24658203125,0.2664817273616791,-0.3182515501976013,0.1518700122833252,0.08894000947475432,12.676126480102539,13.301579475402832,11.91521167755127,10.881999969482422,10.305999755859377,10.222000122070312,0.0645274743437767,90.65581512451172,0.012641147710382937,0.008904249407351017,0.014345541596412659,0.021700767800211903,0.00013537245484140922,0.0005303271347589789,0.0003134428924411736,0.020999999716877937,0.02199999988079071,0.019999999552965164,10.7091,13.6403,8.4528,2.59375,1.0297529739637383,0.10391166440198724,1.1650824,1.1833766,1.1468323,0.018272150000000008,0.06635664175672297,0.006811530585006359
2571,2M19490304+5018591,2087275632515775360,3.2800581455230717,4892.2587890625,0.031219705939292908,0.05751945078372955,0.010789923369884493,0.19565199315547946,12.660531044006348,13.214973449707033,11.957558631896973,11.04800033569336,10.494000434875488,10.4350004196167,0.05848739668726921,99.95905303955078,0.012812883593142031,0.009116446599364279,0.013616382144391537,0.020459866151213646,0.00016457330222263702,0.0006344644504396867,0.0003620469246590208,0.02500000037252903,0.017000000923871994,0.014000000432133676,8.1078,10.3482,6.5223,1.91295,0.9089030271487866,0.10023202149583882,0.9797963,0.9942641,0.9649616,0.014651250000000003,-0.008864204900730355,0.006495863675357755
2811,2M19535384+4618353,2085519471931163776,2.637876272201538,4975.716796875,-0.041927900165319436,0.00916504953056574,-0.026866599917411804,0.1858014017343521,12.67259407043457,13.310914039611815,11.90482234954834,10.880000114440918,10.321999549865724,10.180999755859377,0.0468476377427578,96.89006042480469,0.011919168755412102,0.0086375642567873,0.013578212819993496,0.020640954375267032,0.00015096902170053106,0.0006343785573370564,0.00031266137256791277,0.019999999552965164,0.017999999225139618,0.014999999664723871,1.5342,1.5957,1.3964,0.0996499999999999,0.18588197840997908,0.0289707024490507,2.1801132,2.2025716,2.1602297000000004,0.02117095000000017,0.33847904445734983,0.00421505121292326
